,feat1,feat2,label,dataset
618,1.15588015261,1.54654145414,1,Train
619,1.94250927679,1.31116610905,1,Train
620,-0.0254604075383,1.41763379241,1,Train
621,1.27855223917,1.65247570169,1,Val
622,0.16390555627,0.722976437062,1,Train
623,0.39852495623,0.327699075062,1,Train
624,0.396578236982,1.98246585824,1,Val
625,2.02899061196,0.0815371555025,1,Test
626,1.25029982453,0.875942647971,1,Train
627,0.859699873876,2.11889953896,1,Test
628,0.668484980479,1.05601434381,1,Train
629,-0.562537162191,1.65511828542,1,Test
630,1.54952809896,1.11620803798,1,Test
631,1.39378989458,1.94880265303,1,Val
632,0.761431896518,1.37576579996,1,Train
633,0.36754234992,1.47177454725,1,Train
634,0.761551751776,1.17454566124,1,Train
635,1.21284652375,1.87286377303,1,Test
636,0.842827925376,0.900539521428,1,Test
637,0.638307083811,0.1461489083,1,Val
638,1.76508294438,2.12938393392,1,Val
639,0.37515211145,1.17606892468,1,Train
640,1.51303538945,1.3500814518,1,Val
641,0.733915471145,1.65794574689,1,Train
642,0.869720937132,0.159147435733,1,Train
643,0.43079575549,0.306611028805,1,Train
644,0.0724870960625,0.495723055488,1,Train
645,1.47031126571,1.15927145861,1,Val
646,1.56926970277,0.653037636586,1,Train
647,1.53223721989,1.3768456266,1,Val
648,1.54190327646,0.585500050892,1,Train
649,0.865589402758,0.835405017917,1,Train
650,1.41472089783,0.697555257399,1,Val
651,0.494807140236,1.33451351097,1,Test
652,1.25396217876,1.55741929272,1,Train
653,0.505229359106,0.790887987712,1,Train
654,1.0974273104,1.31013493441,1,Train
655,0.796362145335,2.34468967674,1,Train
656,0.960952988803,0.957711946894,1,Train
657,1.09018100791,0.275638234514,1,Train
658,0.122887065617,-0.161031574106,1,Test
659,1.05828745345,0.207999426389,1,Train
660,0.367909376482,1.17202675971,1,Val
661,1.26298772731,0.983588226798,1,Train
662,2.20426997356,1.27295491413,1,Train
663,1.08029658262,0.888046161647,1,Val
664,0.515852005008,1.80664839831,1,Train
665,0.834844434379,1.14562852855,1,Train
666,0.604690264523,0.255916704052,1,Val
667,1.47637445992,0.145904113113,1,Train
668,1.31294133275,1.76268731356,1,Train
669,0.337673514952,1.18548957212,1,Test
670,0.493074958412,0.845678723994,1,Train
671,1.81817372187,1.01213640971,1,Train
672,1.07705248728,0.497765233895,1,Test
673,1.21515664732,1.38378236039,1,Train
674,1.03962998072,1.67711118759,1,Train
675,1.20813270514,-0.181969640238,1,Train
676,0.625548900979,1.11219824236,1,Train
677,0.74247874381,0.887934685034,1,Train
678,0.147298929797,0.357419039121,1,Train
679,0.400328301967,0.825685912578,1,Val
680,1.67028972107,1.52153924991,1,Train
681,2.3381951527,1.88059852623,1,Test
682,1.56535107962,1.54961961127,1,Test
683,-0.261571135786,0.889269725638,1,Val
684,0.683769002889,1.25209297899,1,Val
685,0.938114184475,-0.253149621552,1,Train
686,0.688293892429,0.652134679947,1,Train
687,1.46912554508,1.04470188622,1,Train
688,1.18428540806,1.81067599707,1,Train
689,1.65629833616,0.926881789666,1,Train
690,1.23756521335,0.454610088395,1,Val
691,0.995897292688,2.63455766487,1,Train
692,-0.120894720933,0.403166346209,1,Val
693,1.04408265017,0.0874156767099,1,Test
694,1.62989110426,1.19127653809,1,Val
695,0.371818488883,1.47718765404,1,Train
696,1.77643673095,0.406635892242,1,Val
697,1.46701828992,1.44290521477,1,Train
698,1.61456227896,0.0399585820423,1,Train
699,0.946506642334,0.580803958849,1,Train
700,0.262517088344,-0.0799726496471,1,Train
701,1.50480079263,1.43637193015,1,Train
702,1.15226156817,-0.254615855242,1,Train
703,1.0702056739,1.51669746005,1,Val
704,1.36459519491,1.6968636118,1,Train
705,1.4816452226,0.819605700593,1,Train
706,1.07843020253,0.572025231295,1,Val
707,1.28008875433,1.25144344636,1,Test
708,2.3821825744,1.4798598707,1,Val
709,0.165271434674,-0.0768603486576,1,Train
710,-0.579180464342,0.572028468652,1,Train
711,0.46947754307,0.658861012779,1,Train
712,1.59907799379,1.41146139241,1,Train
713,0.87779069194,1.10885693991,1,Train
714,1.29998830088,0.826054131983,1,Train
715,1.62711102394,0.000207233225501,1,Train
716,0.10327963114,0.651846123921,1,Train
717,1.40294110527,0.753889787851,1,Train
718,1.3412194055,0.619392607668,1,Val
719,0.715171092054,0.314526218247,1,Train
720,0.433656040647,1.17345147393,1,Train
721,0.2234937755,0.25643359434,1,Train
722,1.26022180568,1.4739878084,1,Train
723,0.625108212949,1.05661764671,1,Train
724,1.61620383641,1.83709873394,1,Test
725,1.70392782853,2.02977720049,1,Train
726,0.859142276987,1.22432526616,1,Train
727,-0.0735518152837,1.26594465868,1,Train
728,1.25092804506,0.107423727889,1,Train
729,0.863480078345,-0.282558004216,1,Test
730,1.58678124762,1.6332931726,1,Train
731,1.51473221142,0.837875656135,1,Val
732,0.521186184242,1.4822420246,1,Val
733,0.745977776124,1.80516612378,1,Train
734,0.977225545111,0.608934253669,1,Train
735,1.67539693159,1.11414428633,1,Train
736,1.26235983386,1.12699635114,1,Val
737,1.54917868299,1.06013516668,1,Test
738,0.72275289616,0.732993039036,1,Train
739,0.77683493716,1.15543453175,1,Val
740,0.0382250185107,0.906257033266,1,Val
741,0.247022235778,1.16058030876,1,Train
742,1.00889059549,1.68994223673,1,Test
743,0.365596781361,0.576452651698,1,Train
744,1.00685494759,0.695660374405,1,Train
745,-1.19511077024,2.1232313613,1,Train
746,0.864460905146,0.722626982003,1,Test
747,1.79280016429,1.8645853585,1,Train
748,0.35451548942,1.14027142332,1,Val
749,0.957910494923,-0.337859471359,1,Test
750,1.71358150359,0.873022144292,1,Val
751,1.27259569733,1.47578874458,1,Train
752,0.886859315236,1.10633822605,1,Val
753,1.55098285066,0.908156890988,1,Val
754,0.522337962909,1.24842341921,1,Train
755,1.30415216182,1.54678624438,1,Train
756,0.67692548253,0.770813161748,1,Train
757,1.05405087411,0.79336856342,1,Train
758,0.670644165766,0.514037298995,1,Train
759,0.384991223343,1.46475286919,1,Val
760,2.23249463698,1.61804896357,1,Test
761,0.778144527666,0.714070559237,1,Test
762,0.590476712313,0.958038037937,1,Train
763,1.53483676033,1.85407339591,1,Val
764,1.03535692382,1.46181614958,1,Val
765,1.42181202236,1.15319254428,1,Test
766,1.67866056849,0.957360268681,1,Val
767,1.62807728687,1.25403648562,1,Train
768,0.137278467031,1.47937703373,1,Train
769,0.271182721226,0.575991800349,1,Train
770,-0.0247210414246,1.15513859758,1,Val
771,0.0644693246193,1.35179494686,1,Train
772,0.92906352744,1.69639803214,1,Val
773,0.632341542596,0.764989521988,1,Train
774,1.10829065132,1.95622345513,1,Train
775,1.44929696317,-0.492965642578,1,Test
776,1.42007011726,0.467197039064,1,Val
777,1.52068467163,0.610921520548,1,Train
778,-0.659498772816,0.264982165713,1,Train
779,0.698400930892,0.759398493461,1,Test
780,0.663751633853,0.653789615437,1,Val
781,0.550091718224,1.31779038769,1,Train
782,-0.326214446208,0.743032676669,1,Val
783,0.693129438912,1.06633601159,1,Train
784,1.32940514607,1.99983761065,1,Test
785,1.05487726483,1.22594236692,1,Train
786,0.762399080707,0.984079513387,1,Test
787,0.659922905541,2.48024622276,1,Val
788,-0.350933923863,1.29706775667,1,Train
789,0.62673375973,0.342452945705,1,Val
790,0.356471875825,0.741402751612,1,Train
791,0.737480563015,0.553726833385,1,Test
792,1.11109960123,1.14910303029,1,Train
793,1.047057355,0.673098037822,1,Train
794,0.751478372615,0.576114640043,1,Test
795,0.749923188897,1.99226608112,1,Test
796,0.970758431611,0.0950084822852,1,Train
797,0.501744948581,2.15585766977,1,Train
798,1.41227087637,1.58161253267,1,Val
799,1.23258676854,0.874830480689,1,Train
800,0.507232125028,0.829148051403,1,Val
801,0.501374517965,1.14087604374,1,Train
802,0.895346684376,1.12692883904,1,Train
803,0.28445814766,0.463923560385,1,Train
804,0.782430996148,1.65360678838,1,Train
805,1.5495465457,1.1998946651,1,Val
806,1.46297086373,1.14140139124,1,Val
807,0.495397017533,0.371856722847,1,Train
808,1.69650157062,1.61831050704,1,Train
809,1.04339653714,0.894528757736,1,Train
810,0.403975071697,1.61417897918,1,Train
811,0.252170967069,-0.243030070842,1,Train
812,0.168359989336,1.00716259208,1,Train
813,1.44829051074,0.0863759367663,1,Train
814,0.97580035283,1.0464501333,1,Val
815,1.27713003584,-0.383744404354,1,Train
816,0.202387852125,1.52969477785,1,Test
817,1.16182767527,1.14093147457,1,Train
818,0.0551607995129,1.3311597151,1,Train
819,1.32430839729,0.108295274384,1,Train
820,2.03530425365,0.66082554072,1,Test
821,0.756369932232,0.83361484738,1,Val
822,1.04224186542,0.797314940387,1,Val
823,1.77445889975,0.838107516309,1,Train
824,1.1467445292,1.46538517887,1,Train
825,1.23347330118,0.450834338541,1,Train
826,1.51928868369,1.01796754233,1,Test
827,2.3490224828,0.678584993205,1,Test
828,0.495204214745,1.12834278441,1,Train
829,0.605737227727,0.974021074833,1,Val
830,0.723386679222,0.399166776664,1,Train
831,1.74645435048,1.60743285934,1,Val
832,1.13799309787,0.83042329655,1,Train
833,1.5750746054,1.06842627217,1,Train
834,0.837026425626,1.23627482124,1,Train
835,1.10993793192,0.438786449306,1,Val
836,1.6635093923,1.02007167693,1,Test
837,0.661085270758,0.639646450752,1,Train
838,1.53636949508,1.95633899496,1,Train
839,0.420820635681,0.748676872306,1,Train
840,0.628480293908,2.36178366109,1,Test
841,0.982927005718,2.08484544964,1,Test
842,1.10863107314,0.886045137456,1,Train
843,0.780702767033,-0.362808796685,1,Train
844,1.26230669796,0.689978475888,1,Train
845,1.38138559371,0.631581699903,1,Test
846,1.43232006383,1.60156770057,1,Test
847,0.817080541371,0.763348147027,1,Train
848,0.735808173092,1.58573717084,1,Train
849,0.40900688815,1.79646342113,1,Train
850,1.16880148852,1.7944965423,1,Train
851,0.867671829145,-0.570896664974,1,Train
852,1.22801631114,0.707154827264,1,Train
853,0.79437820164,0.911565098915,1,Train
854,1.2762013745,1.10223171412,1,Val
855,0.830419545365,1.16945570819,1,Val
856,1.05926496702,0.82650417814,1,Test
857,2.21559934067,0.850539828546,1,Train
858,1.16245096128,2.03849981584,1,Val
859,1.96788238065,0.557258636378,1,Test
860,0.98628356508,0.841302041846,1,Train
861,0.771221106963,1.70187655571,1,Val
862,1.17616252716,1.84590798658,1,Train
863,1.56938963461,1.7225242728,1,Val
864,0.947262757718,1.1415672474,1,Val
865,0.73247193386,2.23968143907,1,Val
866,0.813498270514,0.601781005374,1,Train
867,1.6115747661,0.744828521355,1,Test
868,0.143876816442,1.08535935783,1,Test
869,0.536837857798,2.67246298141,1,Val
870,3.15728697159,1.17598173729,1,Train
871,0.543401641158,0.451880652533,1,Val
872,1.1741306842,1.00199434496,1,Train
873,0.357489871448,1.29883052012,1,Test
874,0.996037123462,-0.11462902003,1,Val
875,0.964953030659,0.648903804914,1,Test
876,0.560240833971,1.96378408462,1,Train
877,0.905394789734,0.203457785462,1,Train
878,0.565037937812,1.63196077063,1,Train
879,0.213182625048,0.920576671126,1,Test
880,2.02261178048,2.02960091302,1,Val
881,0.980257876318,0.994114551562,1,Train
882,0.779420468177,0.59656315214,1,Train
883,0.736871327005,1.87878197579,1,Train
884,0.998093404837,0.628485882159,1,Train
885,1.18544630499,0.835357261092,1,Val
886,0.791165007505,1.64688861296,1,Val
887,0.677766095691,0.684487143909,1,Train
888,1.45718366092,-0.246486335755,1,Train
889,0.841223442263,0.940945026216,1,Train
890,0.737558774083,1.76570021501,1,Val
891,0.713913942019,0.826854945634,1,Train
892,1.61441802754,2.86802582265,1,Test
893,1.08464396882,0.890126263376,1,Train
894,0.812315168197,0.578492999989,1,Val
895,1.99655098222,1.22937008676,1,Train
896,1.17740586142,0.764087318451,1,Val
897,1.45253199965,1.0247345967,1,Train
898,0.939886355934,1.17440639843,1,Train
899,0.950003991984,1.26549384342,1,Val
900,1.05985581711,2.28718232058,1,Val
901,1.13664747795,0.921179263557,1,Test
902,0.618185148446,-0.279855548486,1,Train
903,0.31985944264,2.25320640143,1,Train
904,1.4375394749,0.492740399834,1,Test
905,0.897207247589,1.54808119314,1,Test
906,0.528960240771,0.753640138324,1,Val
907,0.947115832931,0.776143177541,1,Train
908,1.1021959969,0.591211610764,1,Train
909,0.687237225772,0.925522864636,1,Val
910,0.333183494894,1.38501374767,1,Test
911,1.60184584661,1.88392274683,1,Train
912,0.837733797781,1.52739345628,1,Train
913,-0.385406229926,1.30663242187,1,Val
914,0.887591078914,1.64566184495,1,Test
915,0.89387798161,2.14656341077,1,Val
916,0.38179561955,1.27737408396,1,Train
917,1.63475573032,1.33358192921,1,Train
918,1.9332659098,1.55112517182,1,Train
919,1.03049214228,0.882559140536,1,Test
920,1.05389857536,1.10071115138,1,Train
921,0.944734973577,0.559638894712,1,Train
922,0.416226274475,-0.100036635293,1,Test
923,1.73665757684,0.310530812989,1,Test
924,0.521002284134,1.45681540667,1,Train
925,1.03557577286,0.987565559631,1,Val
926,1.57569067544,0.764132532723,1,Train
927,0.564137419728,0.261216486791,1,Val
928,0.976950157767,1.3464670471,1,Val
929,0.52123077438,1.04057708311,1,Train
930,0.593622524386,-0.0549302667924,1,Val
931,0.835693451594,0.663322007312,1,Train
932,0.561227602357,1.48323107728,1,Val
933,1.05125129433,1.66369336755,1,Train
934,1.01658030194,0.532151396438,1,Test
935,0.93157331216,0.616804208075,1,Train
936,0.0106551574717,1.76466943324,1,Train
937,1.33724073933,-0.468078842137,1,Train
938,0.393521409366,0.179259205521,1,Train
939,0.511708177203,0.331755794788,1,Train
940,1.15908016797,1.10253710963,1,Test
941,1.21965360591,0.864312531,1,Train
942,1.28064561862,-0.36885866933,1,Test
943,0.614280491816,1.00072217978,1,Test
944,1.16690557583,0.625350777449,1,Val
945,1.28313686263,1.0820775537,1,Train
946,0.279148751636,0.406449414829,1,Test
947,0.80726894188,0.306023587321,1,Test
948,0.354587143394,0.615110816581,1,Test
949,1.54102643791,0.904779352065,1,Val
950,1.53022342471,1.70818525325,1,Train
951,0.532950497418,0.465933406549,1,Test
952,0.486678360112,1.83383063918,1,Train
953,0.417493856188,2.7146439172,1,Train
954,1.4954971972,-0.673246693487,1,Val
955,1.83569659324,0.259234806158,1,Train
956,1.29172357623,1.02454688538,1,Train
957,1.29674474305,0.543128150024,1,Train
958,0.663155853053,1.01994959029,1,Train
959,0.732132740399,0.755750391804,1,Test
960,0.605410204593,0.976985717398,1,Train
961,0.158348168721,0.961227419635,1,Val
962,0.780394770088,0.69886658482,1,Train
963,0.129940515343,0.356925387946,1,Train
964,0.27806227475,0.606660047746,1,Train
965,1.65317002905,0.74113363456,1,Val
966,0.0327318225564,0.232418242071,1,Train
967,1.10647719284,2.45675494508,1,Val
968,1.36484083068,0.00468508113488,1,Val
969,2.03122828681,1.12218157291,1,Train
970,1.0467676775,1.08370061242,1,Val
971,1.05728114275,0.402679501658,1,Train
972,0.932991188478,0.390332759086,1,Val
973,1.05974815367,-0.603696129932,1,Test
974,1.27614599979,0.597010041397,1,Val
975,1.57201796915,0.940431962787,1,Train
976,1.14329218467,1.7654373771,1,Train
977,0.0868000112988,-0.0267682878693,1,Train
978,1.29409700756,1.27160343136,1,Train
979,1.61855875144,0.842660027795,1,Val
980,0.243608151876,1.93004852359,1,Test
981,0.58410938247,0.44717945447,1,Test
982,1.78808242172,1.1094136362,1,Train
983,2.1592905105,0.978458847486,1,Train
984,-0.0713091210005,2.41817121949,1,Train
985,0.830891170981,0.896079381978,1,Train
986,0.349308927872,1.33977870121,1,Train
987,1.29889298526,0.331845038643,1,Train
988,-0.184307697137,1.19717729339,1,Train
989,0.556419884193,0.462405909799,1,Train
990,0.732738076887,-0.391938750665,1,Test
991,0.567093605334,1.26825399313,1,Train
992,1.14536888095,0.663982118982,1,Train
993,0.712240466946,1.30507738729,1,Test
994,1.66954768604,2.24473039661,1,Val
995,0.484664511085,0.637778089984,1,Train
996,2.10188368825,0.775112912209,1,Test
997,1.48618680043,0.831317252798,1,Train
998,1.30529995638,0.694942116467,1,Train
999,-0.228347142167,0.798383305618,1,Train
